ticker,timestamp,metric_name,value_1,value_2,value_3
GOOGL,2025-11-27 16:19:30,Net Sales,350018.0,307394.0,304930.0
GOOGL,2025-11-27 16:19:30,Total Assets,450256.0,402392.0,8.7
GOOGL,2025-11-27 16:19:30,Total Liabilities,125172.0,119013.0,2.5
GOOGL,2025-11-27 16:19:30,Shareholders Equity,325084.0,283379.0,256144.0
GOOGL,2025-11-27 16:19:30,Net Income,100118.0,73795.0,59972.0
GOOGL,2025-11-27 16:19:30,Operating Income,121263.0,112390.0,95858.0
GOOGL,2025-11-27 16:19:30,Cash And Equivalents,24048.0,23466.0,
