ticker,timestamp,metric_name,value_1,value_2,value_3
GOOGL,2025-11-27 09:06:35,Net Sales,304930.0,272543.0,264590.0
GOOGL,2025-11-27 09:06:35,Total Assets,450256.0,402392.0,
GOOGL,2025-11-27 09:06:35,Total Liabilities,125172.0,119013.0,
GOOGL,2025-11-27 09:06:35,Net Income,100118.0,73795.0,59972.0
GOOGL,2025-11-27 09:06:35,Operating Income,121263.0,112390.0,95858.0
GOOGL,2025-11-27 09:06:35,Cash And Equivalents,24048.0,23466.0,21879.0
